Image,Title,Price,Rating,Author
https://m.media-amazon.com/images/I/51hUqzFF8TL._AC_UY218_.jpg,"Classical Electrodynamics, 3ed",? 783,4.3 out of 5 stars,"
    
        
        
            John David Jackson
        
    
"
,,,,
https://m.media-amazon.com/images/I/81GRkBpvwbL._AC_UY218_.jpg,Introduction to Finite Elements in Engineering,? 450,3.6 out of 5 stars,Chandrupatla
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/81LD30Qw2GL._AC_UY218_.jpg,"Construction Project Management,: Theory and Practices, 2e",? 520,3.7 out of 5 stars,Kumar Neeraj Jha
,,,,
https://m.media-amazon.com/images/I/91S4fcVRmgL._AC_UY218_.jpg,Automobile Engineering Vol 1,? 420,4.2 out of 5 stars,Singh K
,,,,
https://m.media-amazon.com/images/I/71UFGrJ35vL._AC_UY218_.jpg,Automotive Mechanics - SIE,? 510,4.2 out of 5 stars,William Crouse
,,,,
https://m.media-amazon.com/images/I/41XrkgiIHhL._AC_UY218_.jpg,Verilog Hdl,? 415,4.1 out of 5 stars,"
    
        
        
            Samir Palnitkar
        
    
"
,,,,
https://m.media-amazon.com/images/I/51sDmGNGnVL._AC_UY218_.jpg,"Power Electronics: Converters Applications and Design, Media Enhanced, 3ed",? 664,4.1 out of 5 stars,"Mohan, Undeland, Robbins"
,,,,
https://m.media-amazon.com/images/I/41ttBVdi+BL._AC_UY218_.jpg,Classic Data Structures,? 488,4.6 out of 5 stars,Samanta
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51vAHgZJ17L._AC_UY218_.jpg,Pharmacognosy (55th edition),? 750,4.2 out of 5 stars,Dr. C. K. Kokate
,,,,
https://m.media-amazon.com/images/I/71o9X48Xy1L._AC_UY218_.jpg,Basic Refrigeration and Air Conditioning,? 525,4.5 out of 5 stars,Ananthanarayanan
,,,,
https://m.media-amazon.com/images/I/61YirfASxVL._AC_UY218_.jpg,Basic Electronics and Linear Circuits,? 428,4.0 out of 5 stars,N.N. Bhargava
,,,,
https://m.media-amazon.com/images/I/51IksKn4jTL._AC_UY218_.jpg,Vector Mechanics  for Engineers: Statics and Dynamics (SIE),? 637,4.1 out of 5 stars,Beer Ferdinand P
,,,,
https://m.media-amazon.com/images/I/91FH1Z4AOaL._AC_UY218_.jpg,Advanced Microprocessor and Peripherals,? 400,4.6 out of 5 stars,K Bhurchandi
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71058SIZfGL._AC_UY218_.jpg,Basic Financial Management,? 458,5.0 out of 5 stars,M Y Khan
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51+VYVY4W9L._AC_UY218_.jpg,Bituminous Road Construction in India,? 446,4.9 out of 5 stars,Prithvi Singh Kandhal
,,,,
https://m.media-amazon.com/images/I/51b2W+hBGhL._AC_UY218_.jpg,"Solar Photovoltaics - Fundamentals, Technologies and Applications",? 426,4.2 out of 5 stars,Solanki C.S
,,,,
https://m.media-amazon.com/images/I/71M5c4Y73IL._AC_UY218_.jpg,Introduction to Chemical Engineering Thermodynamics: Special Indian Edition,? 671.24,4.6 out of 5 stars,J. M. Smith
,,,,
https://m.media-amazon.com/images/I/316gD8LEFhL._AC_UY218_.jpg,Agile Product Management with Scrum,? 314,4.2 out of 5 stars,"
    
        
        
            Roman Pichler
        
    
"
,,,,
https://m.media-amazon.com/images/I/71ym4znlK1L._AC_UY218_.jpg,Machine Learning,? 375,3.8 out of 5 stars,Saikat Dutt
,,,,
https://m.media-amazon.com/images/I/A1INmNpLi3L._AC_UY218_.jpg,Data Mining: Concepts and Techniques,? 339,4.1 out of 5 stars,Han
,,,,
https://m.media-amazon.com/images/I/518k+KLuLnL._AC_UY218_.jpg,Fundamentals of Biochemistry,? 920,4.2 out of 5 stars,J L  Jain
,,,,
https://m.media-amazon.com/images/I/81tLnT4ByTL._AC_UY218_.jpg,"Bold: How to Go Big, Create Wealth and Impact the World (Exponential Technology Series)",? 327,4.7 out of 5 stars,"
    
        
        
            Peter H. Diamandis
        
    
"
,,,,
https://m.media-amazon.com/images/I/817JVw9O5TL._AC_UY218_.jpg,Engineering Physics,? 612,2.6 out of 5 stars,B.K. Pandey
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51ezCmoqRbL._AC_UY218_.jpg,"Data Structures and Program Design in C, 2e",? 395.01,3.9 out of 5 stars,KRUSE
,,,,
https://m.media-amazon.com/images/I/91QLUVJx2AL._AC_UY218_.jpg,Structure and Interpretation of Computer Programs (PUL),? 630,4.9 out of 5 stars,The Mit Press
,,,,
https://m.media-amazon.com/images/I/81FAGC6VnkL._AC_UY218_.jpg,Strength of Materials,? 498,4.1 out of 5 stars,"
    
        
        
            S S Bhavikatti
        
    
"
,,,,
https://m.media-amazon.com/images/I/51yuIEWS4qL._AC_UY218_.jpg,Basic Electronics,? 399,5.0 out of 5 stars,D. P. Kothari
,,,,
https://m.media-amazon.com/images/I/51SJWmcJNXL._AC_UY218_.jpg,Linear Control Systems with MATLAB Applications,? 190,4.1 out of 5 stars,B. S. Manke
,,,,
https://m.media-amazon.com/images/I/91xmcdC2iDL._AC_UY218_.jpg,Structural Analysis Vol-1,? 439,3.7 out of 5 stars,"
    
        
        
            S S Bhavikatti
        
    
"
,,,,
https://m.media-amazon.com/images/I/71nz1AkQjtL._AC_UY218_.jpg,Python Made Simple: Learn Python programming in easy steps with examples,? 359,5.0 out of 5 stars,Rydhm Beri
,,,,
https://m.media-amazon.com/images/I/81NgV6TJS+L._AC_UY218_.jpg,Abundance: The Future Is Better Than You Think (Exponential Technology Series),? 399,4.7 out of 5 stars,"
    
        
        
            Peter H. Diamandis
        
    
"
,,,,
https://m.media-amazon.com/images/I/71Cuyl4QxIL._AC_UY218_.jpg,SAP ABAP / 4 (Covers SAP ECC 6.0) Black Book,? 639,3.9 out of 5 stars,Kogent Learning Solutions Inc.
,,,,
https://m.media-amazon.com/images/I/516fDalhC8L._AC_UY218_.jpg,Electronic Devices and Circuits,? 460,3.5 out of 5 stars,Salivahanan
,,,,
https://m.media-amazon.com/images/I/41HwtAYeX9L._AC_UY218_.jpg,English Vocabulary in Use: Pre - Intermediate and Intermediate with CD,? 268,3.8 out of 5 stars,Redman
,,,,
https://m.media-amazon.com/images/I/81YNTIYy85L._AC_UY218_.jpg,"Speech and Language Processing: An Introduction to Natural Language Processing, Computational Linguistics and Speech Recognition, 2e",? 763,4.1 out of 5 stars,Jurafsky / Martin
,,,,
https://m.media-amazon.com/images/I/51qVW1ou+dL._AC_UY218_.jpg,"Core and Advanced Java, Black Book, Recommended by CDAC, Revised and Upgraded",? 981,3.9 out of 5 stars,Dreamtech Press
,,,,
https://m.media-amazon.com/images/I/51LD6Tp3NIL._AC_UY218_.jpg,Kennedy’s Electronic Communication System (SIE),? 499,4.3 out of 5 stars,George Kennedy
,,,,
https://m.media-amazon.com/images/I/71qjvHSamPL._AC_UY218_.jpg,TCP/IP Protocol Suite E/4,? 430,4.3 out of 5 stars,"
    
        
        
            Behrouz A. Forouzan
        
    
"
,,,,
https://m.media-amazon.com/images/I/41zGVLbfQeL._AC_UY218_.jpg,Concepts of Modern Physics: Special Indian Edition (Old Edition),? 380,4.3 out of 5 stars,"
    
        
        
            Arthur Beiser
        
    
"
,,,,
https://m.media-amazon.com/images/I/51vlzzkNlSL._AC_UY218_.jpg,"Advanced Engineering Mathematics, 10ed, ISV",? 773,3.9 out of 5 stars,"
    
        
        
            Erwin Kreyszig
        
    
"
,,,,
https://m.media-amazon.com/images/I/51dJUcDMNRL._AC_UY218_.jpg,"Callister's Materials Science and Engineering, 2ed (WIND)",? 491,3.8 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71QxxbT61NL._AC_UY218_.jpg,CMOS VLSI Design 4e: A circuits and systems perspective,? 527,3.6 out of 5 stars,Weste/Harris
,,,,
https://m.media-amazon.com/images/I/51hZYCzBoFL._AC_UY218_.jpg,A Course in Power Systems,? 795,4.3 out of 5 stars,"
    
        
        
            J.B. Gupta
        
    
"
,,,,
https://m.media-amazon.com/images/I/916tyhEfJsL._AC_UY218_.jpg,"Dynamics of Structures, 3e",? 679,4.2 out of 5 stars,Chopra
,,,,
https://m.media-amazon.com/images/I/61vV3vP3yXL._AC_UY218_.jpg,"Principles of Engineering Thermodynamics, SI Version, 8ed (WSE)",? 584,4.5 out of 5 stars,Moran
,,,,
https://m.media-amazon.com/images/I/61FGPOPOkCL._AC_UY218_.jpg,Handbook of Civil Engineering,? 81,3.0 out of 5 stars,"
    
        
        
            RPH Editorial Board
        
    
"
,,,,
https://m.media-amazon.com/images/I/51PEjENjeRL._AC_UY218_.jpg,"CCNA Routing and Switching Complete Study Guide, 2ed: Exam 100-105, Exam 200-105, Exam 200-125",? 524,4.3 out of 5 stars,"
    
        
        
            Todd Lammle
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71cy3blk8VL._AC_UY218_.jpg,Engineering Mathematics (AU 2011),? 419,3.5 out of 5 stars,T Veerarajan
,,,,
https://m.media-amazon.com/images/I/71ifPvg4C7L._AC_UY218_.jpg,Introduction to Information Retrieval,? 614,3.8 out of 5 stars,Manning Christopher D.
,,,,
https://m.media-amazon.com/images/I/91tDzKIkIoL._AC_UY218_.jpg,Computer Systems: A Programmer's Perspective,? 834,4.5 out of 5 stars,"
    
        
        
            Randal E. Bryant
        
    
"
,,,,
https://m.media-amazon.com/images/I/41p4DiNuarL._AC_UY218_.jpg,Pharmaceutical Engineering ( Unit Operations -2),? 340,4.4 out of 5 stars,"Cvs Subrahmanyam,Thimma Setty J,Sarasija Suresh"
,,,,
https://m.media-amazon.com/images/I/41944c9y+BL._AC_UY218_.jpg,HBR's 10 Must Reads: On Leadership (Harvard Business Review Must Reads),? 550,4.8 out of 5 stars,HBR
,,,,
https://m.media-amazon.com/images/I/71OSgR5c2uL._AC_UY218_.jpg,Effective Business Communication - SIE,? 372,3.8 out of 5 stars,Herta Murphy
,,,,
https://m.media-amazon.com/images/I/9158joXgO6L._AC_UY218_.jpg,Cryptography And Network Security,? 478,5.0 out of 5 stars,Forouzan
,,,,
https://m.media-amazon.com/images/I/61HtGHGhshL._AC_UY218_.jpg,Python Machine Learning -,? 687.74,4.0 out of 5 stars,Sebastian Raschka
,,,,
https://m.media-amazon.com/images/I/81y21IIBXOL._AC_UY218_.jpg,Process Systems Analysis and Control,? 585,4.8 out of 5 stars,LeBlanc Coughanowr
,,,,
https://m.media-amazon.com/images/I/51U9qsUxAAL._AC_UY218_.jpg,Discrete and Combinatorial Mathematics,? 696,4.7 out of 5 stars,"
    
        
        
            Ralph P. Grimaldi
        
    
"
,,,,
https://m.media-amazon.com/images/I/41wLVm3xMzL._AC_UY218_.jpg,"Optical Fiber Communications: Principles and Practice, 3e: Third edition",? 346.50,3.8 out of 5 stars,Senior
,,,,
https://m.media-amazon.com/images/I/51qHz2586gL._AC_UY218_.jpg,Power System Engineering,? 650,5.0 out of 5 stars,D. P. Kothari;I. J. Nagrath
,,,,
https://m.media-amazon.com/images/I/8177n1zMbVL._AC_UY218_.jpg,Textbook of Physical Geology,? 313,4.7 out of 5 stars,G.B. Mahapatra
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/81Gtz2jm+-L._AC_UY218_.jpg,Heat Thermodynamics and Statistical Physics,? 569,4.2 out of 5 stars,Subrahmaniyam N. & et Al.
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/61uEYwOaMUL._AC_UY218_.jpg,Fluid Mechanics; Fundamentals and Applications,? 820,4.3 out of 5 stars,"Yunus A. Cengel, John. M. Cimbala"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71tVbmMx6mL._AC_UY218_.jpg,The Machine That Changed the World,? 481,4.3 out of 5 stars,P. James Womack
,,,,
https://m.media-amazon.com/images/I/91quOwNxeHL._AC_UY218_.jpg,Computer Programming in Fortran 77 (With an Introduction to Fortran 90),? 220,4.4 out of 5 stars,Rajaraman V
,,,,
https://m.media-amazon.com/images/I/71O-7m20wiL._AC_UY218_.jpg,Gas Turbines,? 440,3.6 out of 5 stars,V Ganesan
,,,,
https://m.media-amazon.com/images/I/81u7R4BqMQL._AC_UY218_.jpg,Strength of Materials,? 555,4.3 out of 5 stars,"
    
        
        
            R K Rajput
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71+nJ1x8WeL._AC_UY218_.jpg,The Algorithm Design Manual,"? 1,595",4.3 out of 5 stars,Steven S Skiena
,,,,
https://m.media-amazon.com/images/I/81ngbFb3XWL._AC_UY218_.jpg,Effective Python 1: 59 Specific Ways to Write Better Python,? 328,3.9 out of 5 stars,"
    
        
        
            Brett Slatkin
        
    
"
,,,,
https://m.media-amazon.com/images/I/5119x-gzOtL._AC_UY218_.jpg,Non-conventional Energy Sources,? 332,4.4 out of 5 stars,G. D. Rai
,,,,
https://m.media-amazon.com/images/I/71clZd1clXL._AC_UY218_.jpg,Electrical Networks,? 460,4.7 out of 5 stars,Ravish Singh
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/511-8iv6zJL._AC_UY218_.jpg,A Textbook of Applied Electronics,? 585,4.8 out of 5 stars,"
    
        
        
            RS Sedha
        
    
"
,,,,
https://m.media-amazon.com/images/I/817+WihZuqL._AC_UY218_.jpg,Modern Power System Analysis,? 395,4.4 out of 5 stars,D.P. Kothari
,,,,
https://m.media-amazon.com/images/I/914QD+lYOvL._AC_UY218_.jpg,Advanced Engineering Mathematics,? 725,4.4 out of 5 stars,Michael Greenberg
,,,,
https://m.media-amazon.com/images/I/618KnEQ-okL._AC_UY218_.jpg,Financial Analysis and Modeling using Excel and VBA,? 731,3.8 out of 5 stars,"
    
        
        
            Chandan Sengupta
        
    
"
,,,,
https://m.media-amazon.com/images/I/518rXDSylLL._AC_UY218_.jpg,OCA Java SE Programmer I Certification Guide,? 559,4.2 out of 5 stars,Mala Gupta
,,,,
https://m.media-amazon.com/images/I/61uy9o390oL._AC_UY218_.jpg,Design of Bridge Structures,? 244,4.2 out of 5 stars,Jagadeesh T.R
,,,,
https://m.media-amazon.com/images/I/81203FJlGHL._AC_UY218_.jpg,"Organic Chemistry, Volume 2: Stereochemistry and the Chemistry Natural Products, 5e",? 641,3.9 out of 5 stars,FINAR
,,,,
https://m.media-amazon.com/images/I/51H-KESrC4L._AC_UY218_.jpg,Introduction to Computing & Problem Solving with Python,? 299,4.7 out of 5 stars,"
    
        
        
            Jeeva Jose
        
    
"
,,,,
https://m.media-amazon.com/images/I/91LXVHf5xcL._AC_UY218_.jpg,Automobile Engineering Vol. 2,? 375,4.4 out of 5 stars,SINGH
,,,,
https://m.media-amazon.com/images/I/81LvaMvUvIL._AC_UY218_.jpg,Circuits and Networks: Analysis and Synthesis,? 430,3.9 out of 5 stars,A. Sudhakar
,,,,
https://m.media-amazon.com/images/I/41qb3jwhk-L._AC_UY218_.jpg,Prediction Machines: The Simple Economics of Artificial Intelligence,? 990,4.5 out of 5 stars,Ajay Agrawal
,,,,
https://m.media-amazon.com/images/I/51GNYseBIwL._AC_UY218_.jpg,"(ISC)2 CISSP Certified Information Systems Security Professional Official Study Guide, 8e & CISSP Official (ISC)2 Practice Tests, 2e","? 5,079",5.0 out of 5 stars,"
    
        
        
            Mike Chapple
        
    
"
,,,,
https://m.media-amazon.com/images/I/711AZNEA+sL._AC_UY218_.jpg,Electronic Circuits: Analysis and Design (SIE),? 521,4.4 out of 5 stars,Donald Neamen
,,,,
https://m.media-amazon.com/images/I/91tIjFQ2LnL._AC_UY218_.jpg,Petroleum Refining Technology,? 332,4.8 out of 5 stars,Ram Prasad
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51jV+Z6QLkL._AC_UY218_.jpg,"Flow in Open Channels, 4E",? 374,4.5 out of 5 stars,"
    
        
        
            K Subramanya
        
    
"
,,,,
https://m.media-amazon.com/images/I/71Xxopnxi9L._AC_UY218_.jpg,SIGNALS & SYSTEMS 2nd Edition,? 450,4.4 out of 5 stars,H Hsu
,,,,
https://m.media-amazon.com/images/I/81gWV8pU3KL._AC_UY218_.jpg,Basic Mechanical Engineering,? 382,5.0 out of 5 stars,Pravin Kumar
,,,,
https://m.media-amazon.com/images/I/71bHK-h6HsL._AC_UY218_.jpg,"HTML & CSS: The Complete Reference, Fifth Edition",? 545,4.2 out of 5 stars,Thomas Powell
,,,,
https://m.media-amazon.com/images/I/81qdiuj8Q-L._AC_UY218_.jpg,A Textbook of Strength of Materials (Mechanics of Solids),? 499,2.1 out of 5 stars,"
    
        
        
            R.S. Khurmi
        
    
"
,,,,
https://m.media-amazon.com/images/I/51-dnP4uaBL._AC_UY218_.jpg,"Concrete: Microstructure, Properties, and Materials",? 787,4.5 out of 5 stars,"
    
        
        
            P. Kumar Mehta
        
    
"
,,,,
https://m.media-amazon.com/images/I/81EnhD4RAoL._AC_UY218_.jpg,A Textbook of Heat and Mass Transfer SI Units,? 535,2.6 out of 5 stars,R. K. Rajput
,,,,
https://m.media-amazon.com/images/I/71RB+Dl1AQL._AC_UY218_.jpg,PRODUCT MANAGEMENT,? 173,3.6 out of 5 stars,Donald Lehmann
,,,,
https://m.media-amazon.com/images/I/710HMWIPjML._AC_UY218_.jpg,DISCRETE MATHEMATICAL STRUCTURES WITH APPLICATIONS TO COMPUTER SCIENCE,? 395,3.8 out of 5 stars,Jean-Paul Tremblay
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71DA7Yqpu-L._AC_UY218_.jpg,Cracking the IT Interview,? 290,4.1 out of 5 stars,"
    
        
        
            M Balasubramaniam
        
    
"
,,,,
https://m.media-amazon.com/images/I/91PKOuYPu4L._AC_UY218_.jpg,Electronics for Kids,"? 1,483",5.0 out of 5 stars,Øyvind Nydal Dahl
,,,,
https://m.media-amazon.com/images/I/916kXiQd2VL._AC_UY218_.jpg,Objective Mechanical Engg(Diploma) Competitive Exams,? 190,3.1 out of 5 stars,"
    
        
        
            GKP
        
    
"
,,,,
https://m.media-amazon.com/images/I/81yXI4-9FxL._AC_UY218_.jpg,Digital Systems,? 465.30,4.5 out of 5 stars,Ronald J. Tocci
,,,,
https://m.media-amazon.com/images/I/51vyqTEzIhL._AC_UY218_.jpg,Food Chemistry,? 325,4.4 out of 5 stars,Meyer
,,,,
https://m.media-amazon.com/images/I/51DdxSlfR6L._AC_UY218_.jpg,It Tools and Business systems ('O' level made simple),? 310,3.6 out of 5 stars,Madhulika Jain
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51PvxLkWwtL._AC_UY218_.jpg,Mechatronics: Integrated Mechanical Electronic Systems (WIND),? 727,2.9 out of 5 stars,"K.P. Ramachandran, G.K. Vijayaraghavan, M.S.Balasundaram"
,,,,
https://m.media-amazon.com/images/I/912oa1I7PBL._AC_UY218_.jpg,Thermal Engineering,? 895,4.7 out of 5 stars,"
    
        
        
            R.K. Rajput
        
    
"
,,,,
https://m.media-amazon.com/images/I/81f8XACISAL._AC_UY218_.jpg,"Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming","? 2,578",5.0 out of 5 stars,"
    
        
        
            Eric Matthes
        
    
"
,,,,
https://m.media-amazon.com/images/I/71joWkCmcRL._AC_UY218_.jpg,Elements of the Theory of Comp,"? 7,001.19",4.1 out of 5 stars,Lewis
,,,,
https://m.media-amazon.com/images/I/71Fuas45BmL._AC_UY218_.jpg,Production and Operations Management,? 375,4.5 out of 5 stars,Panneerselvam
,,,,
https://m.media-amazon.com/images/I/71fAeFXfKRL._AC_UY218_.jpg,BASIC ELECTRICAL ENGINEERING,? 480,4.2 out of 5 stars,"
    
        
        
            Chakrabarti , Abhijit
        
    
"
,,,,
https://m.media-amazon.com/images/I/914AMZDcqUL._AC_UY218_.jpg,Elements Of Workshop Technology Vol 2 Machine Tools,? 243.20,3.7 out of 5 stars,Choudhury S K
,,,,
https://m.media-amazon.com/images/I/51SWf0nC+VL._AC_UY218_.jpg,"AMIE - Section (B) Power Systems (EL- 403) Electrical Engineering Solved and Unsolved Paper (Summer,2016)",? 245,1.0 out of 5 stars,Jain Brothers
,,,,
https://m.media-amazon.com/images/I/71MHv-NWElL._AC_UY218_.jpg,"Microprocessors and Microcontrollers Architecture, Programming and Interfacing Using 8085, 8086 and 8051",? 450,4.2 out of 5 stars,Soumitra Mandal
,,,,
https://m.media-amazon.com/images/I/51HAriQEIkL._AC_UY218_.jpg,Programming and Problem Solving with Python,? 413,4.1 out of 5 stars,Ashok Namdev Kamthane
,,,,
https://m.media-amazon.com/images/I/51HxYV3S5AL._AC_UY218_.jpg,"Cryptography and Network Security: Principles and Practice, 6e",? 299,4.0 out of 5 stars,Stallings
,,,,
https://m.media-amazon.com/images/I/91ieN1ZhPcL._AC_UY218_.jpg,"Elements of Cartography, 6ed",? 630,4.7 out of 5 stars,Arthur H. Robinson
,,,,
https://m.media-amazon.com/images/I/21tdu1vHfjL._AC_UY218_.jpg,Introduction to Partial Differential Equations,? 348,4.4 out of 5 stars,Rao K.S
,,,,
https://m.media-amazon.com/images/I/51mCdu7eNUL._AC_UY218_.jpg,NTA-UGC-NET: Economics (Paper I & II) Previous Years Papers (Solved): Economics Previous Papers,? 344,3.9 out of 5 stars,Sanjay Kumar
,,,,
